Auto,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,?,Echtzeit Büro,Echtzeit Büro.1,Echtzeit Büro.2,Auto. ,Auto. .1,Echtzeit Büro.3,Auto.1,Unnamed: 23
KW,Geplantes Ankunftsdatum,Ist Datum,"Timeslot getroffen 
(Ja / Nein)",SCI,Lenkzeit,Destination City,Trailer,LS Nummern,Status Auftrag fertig fürs Lager,Nachträgliche Änderugen (Ja/Nein),Status Verladung,ATTP Portal Status ,SCI OTM,Anzahl verladene Positionen laut Lieferschein (ingesamt),Geplante Ladezeit,Ankunft Office,Verladung gestartet ,Verladung beendet ,Wartezeit bis Verladebeginn ,Verladungszeit,Loaded at Bayreuth (Documents finished),"On time innerhalb 2,5 Std. (Automatisch berechnet) ",Bemerkungen
nn,dd.mm.yy,dd.mm.yy,Auswahlliste,1000xxxxx,in Minuten,Schreibe,Schreibe,Schreibe,Auswahlliste,Auswahlliste,Auswahlliste,soll 80,ok,nn,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,Schreibe
6,2024-02-08 00:00:00,2024-02-08 00:00:00,ja,,,SUPER-DEPOT 2,BTST9341,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,6,17:00:00,16:55:00,17:10:00,17:20:00,00:15:00,00:10:00,17:25:00,00:30:00,
6,2024-02-08 00:00:00,2024-02-08 00:00:00,nein,,,SUPER-DEPOT 3,BTST9343,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,,18:00:00,19:47:00,20:00:00,20:15:00,00:13:00,00:15:00,20:20:00,00:33:00,
6,2024-02-08 00:00:00,2024-02-08 00:00:00,ja,,,SUPER-DEPOT 5,BTST9351,Bielefeld  1,,,Verladen + PGI,,,,20:00:00,19:26:00,19:45:00,19:55:00,00:19:00,00:10:00,20:00:00,00:34:00,
6,2024-02-08 00:00:00,2024-02-08 00:00:00,nein,1000456802,480,Duisburg 2,5E95601,3202724046 / 3202724047 / 3202724048 / 3202444214 / 3202623324,Erledigt,Ja,Verladen + PGI,80,ok,39,10:00:00,08:40:00,11:10:00,11:45:00,02:30:00,00:35:00,12:00:00,03:20:00,Wartezeit durch den Zusatz
6,2024-02-08 00:00:00,2024-02-08 00:00:00,nein,1000456830,420,Hannover 1,5E92584,"3202724044 / 3202724045 / 3202713061 / 3202713062
3202623322",Erledigt,Ja,Verladen + PGI,80,ok,38,12:00:00,13:05:00,13:25:00,13:55:00,00:20:00,00:30:00,14:30:00,01:25:00,
6,2024-02-08 00:00:00,2024-02-08 00:00:00,nein,1000456835,,Langenbach 3,5E92541,3202722242 / 3202722243,Erledigt,,Verladen + PGI,80,ok,42,12:00:00,18:06:00,18:30:00,19:00:00,00:24:00,00:30:00,19:10:00,01:04:00,
6,2024-02-08 00:00:00,2024-02-08 00:00:00,nein,1000456840,240,Mainz 2,7E25955,3202724041 / 3202724042 / 3202724043 / 3202725730 / 3202623323,Erledigt,Ja,Verladen + PGI,80,ok,38,13:00:00,12:20:00,12:30:00,13:00:00,00:10:00,00:30:00,13:30:00,01:10:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,nein,,,SUPER-DEPOT 1,BTST9352,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,24,16:00:00,14:55:00,15:20:00,16:00:00,00:25:00,00:40:00,16:10:00,01:15:00,Leerplatten SD
6,2024-02-09 00:00:00,2024-02-09 00:00:00,nein,,,SUPER-DEPOT 2,BTST9342,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,20,17:00:00,16:22:00,16:35:00,17:05:00,00:13:00,00:30:00,17:10:00,00:48:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,ja,,,SUPER-DEPOT 3,BTST9358,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,13,17:00:00,16:49:00,17:10:00,17:30:00,00:21:00,00:20:00,17:35:00,00:46:00,1 LS (2Pal) standen bei S2 // 1 LS stand bei L3
6,2024-02-09 00:00:00,2024-02-09 00:00:00,ja,,,SUPER-DEPOT 4,BTST9353,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,18,18:00:00,17:53:00,18:08:00,18:30:00,00:15:00,00:22:00,18:35:00,00:42:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,ja,,,SUPER-DEPOT 5,BTST9359,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,30,19:00:00,19:08:00,19:20:00,19:40:00,00:12:00,00:20:00,19:45:00,00:37:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,nein,,,SUPER-DEPOT 6,BTST9343,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,16,20:00:00,20:35:00,20:40:00,20:50:00,00:05:00,00:10:00,20:55:00,00:20:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,ja,,,SUPER-DEPOT 7,BTST9360,Bielefeld  1,,,Verladen + PGI,,,23,20:00:00,19:54:00,20:00:00,20:25:00,00:06:00,00:25:00,20:40:00,00:46:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,nein,,,SUPER-DEPOT 8,BTST9341,Bielefeld  2,,,Verladen + PGI,,,21,21:00:00,19:45:00,19:55:00,20:05:00,00:10:00,00:10:00,20:15:00,00:30:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,,,,Neuenmarkt Shuttle 1,KUGA87,3202697602,Erledigt,,Verladen + PGI,,,3,,,,,,,,00:00:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,nein,1000456822,180,Hamburg 3,5E95547,3202726301 / 3202726302 / 3202726303,Erledigt,,Verladen + PGI,80,ok,37,11:00:00,10:00:00,10:50:00,11:20:00,00:50:00,00:30:00,11:30:00,01:30:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,ja,1000456814,360,Großbeeren 3,7E25955,"3202464027 / 3202464028 / 3202464029
3202726300",Erledigt,,Verladen + PGI,80,ok,40,11:00:00,10:40:00,11:30:00,12:00:00,00:50:00,00:30:00,12:15:00,01:35:00,
6,2024-02-09 00:00:00,2024-02-09 00:00:00,nein,1000456836,180,Langenbach 4,6E98039,"3202724350 / 3202724351 / 3202724049
3202623325",Erledigt,,Verladen + PGI,80,,44,12:00:00,16:45:00,17:30:00,18:05:00,00:45:00,00:35:00,18:15:00,01:30:00,
7,2024-02-12 00:00:00,2024-02-12 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9343,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,31,16:00:00,15:50:00,16:00:00,16:30:00,00:10:00,00:30:00,16:35:00,00:45:00,
7,2024-02-12 00:00:00,2024-02-12 00:00:00,nein,,540,SUPER-DEPOT 2,BTST9359,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,27,17:00:00,16:45:00,17:05:00,17:25:00,00:20:00,00:20:00,17:35:00,00:50:00,
7,2024-02-12 00:00:00,2024-02-12 00:00:00,nein,,540,SUPER-DEPOT 3,BTST9345,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,19,17:00:00,16:30:00,16:40:00,17:00:00,00:10:00,00:20:00,17:00:00,00:30:00,
7,2024-02-12 00:00:00,2024-02-12 00:00:00,nein,,540,SUPER-DEPOT 4,BTST9360,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,31,18:00:00,17:25:00,18:20:00,18:45:00,00:55:00,00:25:00,18:50:00,01:25:00,Ladelisten erst um 17:55 erhalten
7,2024-02-12 00:00:00,2024-02-12 00:00:00,ja,,540,SUPER-DEPOT 5,BTST9353,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,28,18:00:00,17:40:00,18:45:00,19:10:00,01:05:00,00:25:00,19:20:00,01:40:00,Ladelisten erst um 17:55 erhalten
7,2024-02-12 00:00:00,2024-02-12 00:00:00,nein,,540,SUPER-DEPOT 6,BTST9351,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,33,19:00:00,17:05:00,19:20:00,19:40:00,02:15:00,00:20:00,19:45:00,02:40:00,Ladelisten erst um 17:55 erhalten // 2 Std vor Timerslot angekommen
7,2024-02-12 00:00:00,2024-02-12 00:00:00,nein,,540,SUPER-DEPOT 7,BTST9341,Hannover 1,,,Verladen + PGI,,,2,20:00:00,19:10:00,20:20:00,20:25:00,01:10:00,00:05:00,20:30:00,01:20:00,
7,2024-02-12 00:00:00,2024-02-12 00:00:00,ja,,540,SUPER-DEPOT 8,BTST9358,Bielefeld  1,,,Verladen + PGI,,,17,21:00:00,20:35:00,20:40:00,20:50:00,00:05:00,00:10:00,20:55:00,00:20:00,
7,2024-02-12 00:00:00,2024-02-12 00:00:00,ja,1000458919,360,Duisburg 1,5E77287,3202687684 / 3202687685 / 3202687686,Erledigt,,Verladen + PGI,80,ok,41,10:00:00,09:30:00,09:40:00,10:40:00,00:10:00,01:00:00,10:45:00,00:50:00,Amend Pick // falsche Aggregation
7,2024-02-13 00:00:00,2024-02-13 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9342,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,30,16:00:00,16:05:00,16:15:00,16:35:00,00:10:00,00:20:00,16:45:00,00:10:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,ja,,540,SUPER-DEPOT 2,BTST9359,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,18,17:00:00,16:40:00,17:00:00,17:20:00,00:20:00,00:20:00,17:30:00,00:00:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,ja,,540,SUPER-DEPOT 3,BTST9351,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,15,17:00:00,16:55:00,17:00:00,17:30:00,00:05:00,00:30:00,17:40:00,00:45:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,ja,,540,SUPER-DEPOT 4,BTST9352,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,21,18:00:00,18:00:00,18:15:00,18:30:00,00:15:00,00:15:00,18:35:00,00:35:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,ja,,540,SUPER-DEPOT 5,BTST9343,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,23,18:00:00,17:40:00,18:10:00,18:35:00,00:30:00,00:25:00,18:45:00,01:05:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,nein,,540,SUPER-DEPOT 6,BTST9345,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,23,19:00:00,18:30:00,18:45:00,19:00:00,00:15:00,00:15:00,19:05:00,00:35:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,ja,,540,SUPER-DEPOT 7,BTST9353,Hannover 1,,,Verladen + PGI,,,15,20:00:00,19:40:00,19:45:00,19:55:00,00:05:00,00:10:00,20:00:00,00:20:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,nein,,540,SUPER-DEPOT 8,BTST9360,Bielefeld  1,,,Verladen + PGI,,,30,21:00:00,20:25:00,20:30:00,20:45:00,00:05:00,00:15:00,20:50:00,00:25:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,Nein,1000459100,420,Hamburg 1,7E25956,3202731106 / 3202731107,Erledigt,,Verladen + PGI,80,ok,35,11:00:00,09:55:00,10:00:00,10:30:00,00:05:00,00:30:00,10:40:00,00:45:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,Nein,1000458923,540,Großbeeren 1,5E82540,3202731104 / 3202731105,Erledigt,,Verladen + PGI,80,ok,35,11:00:00,14:40:00,14:55:00,15:25:00,00:15:00,00:30:00,15:30:00,00:50:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,Nein,1000458930,360,Langenbach 1,7E32406,3202687687 / 3202687688 / 3202687689,Erledigt,,Verladen + PGI,80,ok,47,12:00:00,15:30:00,15:50:00,16:25:00,00:20:00,00:35:00,16:30:00,01:00:00,
7,2024-02-13 00:00:00,2024-02-13 00:00:00,Nein,1000458928,540,Mainz 1,5E92541,"3202731100 / 3202731101 / 3202731102
3202731103",Erledigt,,Verladen + PGI,80,ok,38,13:00:00,09:45:00,10:10:00,10:25:00,00:25:00,00:15:00,10:45:00,01:00:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,Nein,,540,SUPER-DEPOT 1,BTST9359,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,35,16:00:00,16:30:00,16:50:00,17:25:00,00:20:00,00:35:00,17:40:00,00:15:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,ja,,540,SUPER-DEPOT 2,BTST9352,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,27,17:00:00,16:55:00,17:30:00,18:10:00,00:35:00,00:40:00,18:15:00,00:05:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,,,,SUPER-DEPOT 3,BTST9352,Gärtringen / Stuttgart 3,,,Gestrichen,,,,17:00:00,,,,00:00:00,00:00:00,,00:00:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,Nein,,540,SUPER-DEPOT 3,BTST9342,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,30,18:00:00,17:27:00,18:30:00,19:15:00,01:03:00,00:45:00,19:20:00,01:53:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,Nein,,540,SUPER-DEPOT 4,BTST9360,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,25,19:00:00,20:50:00,21:00:00,21:20:00,00:10:00,00:20:00,21:25:00,00:35:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,Nein,,540,SUPER-DEPOT 5,BTST9343,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,26,19:00:00,20:00:00,20:13:00,20:40:00,00:13:00,00:27:00,20:50:00,00:50:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,Nein,,540,SUPER-DEPOT 6,BTST9341,Hannover 1,,,Verladen + PGI,,,24,20:00:00,20:25:00,20:40:00,21:10:00,00:15:00,00:30:00,21:15:00,00:50:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,,,,SUPER-DEPOT 8,BTST9360,Hannover 2,,,Gestrichen,,,,20:00:00,,,,00:00:00,00:00:00,,00:00:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,Nein,,540,SUPER-DEPOT 7,BTST9351,Bielefeld  1,,,Verladen + PGI,,,30,21:00:00,19:20:00,19:30:00,20:05:00,00:10:00,00:35:00,20:10:00,00:50:00,
7,2024-02-14 00:00:00,2024-02-14 00:00:00,nein,1000458920,360,Duisburg 2,5E82387,3202706199 / 3202732370 / 3202732371,Erledigt,,Verladen + PGI,80,ok,33,10:00:00,10:45:00,11:05:00,11:20:00,00:20:00,00:15:00,11:25:00,00:40:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9358,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,47,16:00:00,15:41:00,16:30:00,17:00:00,00:49:00,00:30:00,17:10:00,01:29:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,Nein,,540,SUPER-DEPOT 2,BTST9342,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,16,17:00:00,15:40:00,16:30:00,16:50:00,00:50:00,00:20:00,16:55:00,01:15:00,muss Leerpaletten im Super-depot Abladen 
7,2024-02-15 00:00:00,2024-02-15 00:00:00,Nein,,540,SUPER-DEPOT 3,BTST9343,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,30,18:00:00,17:20:00,17:30:00,18:00:00,00:10:00,00:30:00,18:10:00,00:20:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,Nein,,540,SUPER-DEPOT 4,BTST9352,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,11,19:00:00,18:55:00,19:00:00,19:15:00,00:05:00,00:15:00,19:20:00,00:10:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,Nein,,540,SUPER-DEPOT 5,BTST9360,Hannover 1,,,Verladen + PGI,,,40,20:00:00,19:20:00,19:25:00,19:40:00,00:05:00,00:15:00,19:45:00,00:10:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,ja,,540,SUPER-DEPOT 6,BTST9359,Bielefeld  1,,,Verladen + PGI,,,12,21:00:00,21:00:00,21:05:00,21:10:00,00:05:00,00:05:00,21:15:00,00:15:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,ja,1000459101,480,Hamburg 2,5E82540,3202733981 / 3202733982 / 3202733983,Erledigt,,Verladen + PGI,80,ok,44,11:00:00,10:40:00,11:10:00,11:35:00,00:30:00,00:25:00,11:40:00,01:00:00,Probleme beim Security-Check zum öffnen des Trailers
7,2024-02-15 00:00:00,2024-02-15 00:00:00,ja,1000458924,360,Großbeeren 2,7E32404,3202733984 / 3202733985 / 3202733986,Erledigt,,Verladen + PGI,80,,37,11:00:00,11:20:00,12:10:00,12:55:00,00:50:00,00:45:00,13:05:00,01:45:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,nein,1000458927,480,Langenbach 2,5E95604,3202732372 / 3202732373 / 3202732374,Erledigt,,Verladen + PGI,80,,42,12:00:00,10:45:00,10:50:00,12:00:00,00:05:00,01:10:00,12:05:00,01:20:00,
7,2024-02-15 00:00:00,2024-02-15 00:00:00,nein,1000458929,180,Mainz 2,5E82387,"3202726027 / 3202726028 / 3202726029
3202733980",Erledigt,,Verladen + PGI,80,,40,13:00:00,11:45:00,12:40:00,13:05:00,00:55:00,00:25:00,13:10:00,01:25:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9351,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,28,16:00:00,16:00:00,16:10:00,16:30:00,00:10:00,00:20:00,16:40:00,00:40:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,nein,,540,SUPER-DEPOT 2,BTST9358,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,18,16:00:00,15:15:00,15:45:00,16:00:00,00:30:00,00:15:00,16:05:00,00:50:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,,,,SUPER-DEPOT 3,BTST9341,Gärtringen / Stuttgart 3,,,Gestrichen,,,,17:00:00,,,,00:00:00,00:00:00,,00:00:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,ja,,540,SUPER-DEPOT 3,BTST9341,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,16,18:00:00,17:45:00,18:00:00,18:20:00,00:15:00,00:20:00,18:25:00,00:40:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,nein,,540,SUPER-DEPOT 4,BTST9353,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,26,19:00:00,18:35:00,18:45:00,19:15:00,00:10:00,00:30:00,19:20:00,00:45:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,nein,,540,SUPER-DEPOT 5,BTST9345,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,17,19:00:00,20:20:00,20:27:00,20:50:00,00:07:00,00:23:00,20:55:00,00:35:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,ja,,540,SUPER-DEPOT 6,BTST9352,Bielefeld  1,,,Verladen + PGI,,,34,21:00:00,21:00:00,21:05:00,21:25:00,00:05:00,00:20:00,21:30:00,00:30:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,nein,,540,SUPER-DEPOT 7,BTST9360,Bielefeld  2,,,Verladen + PGI,,,4,21:00:00,19:30:00,19:40:00,19:45:00,00:10:00,00:05:00,19:50:00,00:20:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,ja,,540,SUPER-DEPOT 8,BTST9342,Hannover 1,,,Verladen + PGI,,,22,18:00:00,18:00:00,18:20:00,18:40:00,00:20:00,00:20:00,18:45:00,00:45:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,nein,,540,SUPER-DEPOT 9,BTST9343,Hannover 2,,,Verladen + PGI,,,22,20:00:00,19:10:00,19:25:00,19:40:00,00:15:00,00:15:00,19:45:00,00:35:00,
7,2024-02-16 00:00:00,2024-02-16 00:00:00,ja,1000458921,360,Duisburg 3,5E77335,3202513978 / 3202513979 / 3202735330,Erledigt,,Verladen + PGI,80,,36,10:00:00,09:55:00,10:00:00,10:40:00,00:05:00,00:40:00,10:40:00,00:45:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,ja,,240,SUPER-DEPOT 1,BTST9343,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,23,14:00:00,13:40:00,14:00:00,14:20:00,00:20:00,00:20:00,14:25:00,00:45:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,ja,,480,SUPER-DEPOT 2,BTST9342,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,28,14:00:00,14:00:00,14:05:00,14:30:00,00:05:00,00:25:00,14:35:00,00:35:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,nein,,540,SUPER-DEPOT 3,BTST9352,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,34,16:00:00,15:00:00,15:40:00,16:15:00,00:40:00,00:35:00,16:20:00,01:20:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,ja,,540,SUPER-DEPOT 4,BTST9345,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,32,17:00:00,16:50:00,17:00:00,17:25:00,00:10:00,00:25:00,17:30:00,00:40:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,nein,,540,SUPER-DEPOT 5,BTST9341,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,11,17:00:00,16:25:00,19:00:00,19:20:00,02:35:00,00:20:00,19:25:00,03:00:00,Docs.: 19:10 Uhr
8,2024-02-19 00:00:00,2024-02-19 00:00:00,nein,,540,SUPER-DEPOT 6,BTST9360,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,26,18:00:00,20:05:00,20:10:00,20:30:00,00:05:00,00:20:00,20:35:00,00:30:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,ja,,540,SUPER-DEPOT 7,BTST9358,Schkeuditz / Leipzig 4,,,Verladen + PGI,,,21,18:00:00,17:30:00,17:35:00,17:50:00,00:05:00,00:15:00,17:55:00,00:25:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,ja,,540,SUPER-DEPOT 8,BTST9353,Hannover 1,,,Verladen + PGI,,,26,20:00:00,19:40:00,19:45:00,20:00:00,00:05:00,00:15:00,20:05:00,00:10:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,ja,,540,SUPER-DEPOT 9,BTST9351,Hannover 2,,,Verladen + PGI,,,21,20:00:00,20:20:00,20:25:00,20:40:00,00:05:00,00:15:00,20:45:00,00:10:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,ja,,540,SUPER-DEPOT 10,BTST9359,Bielefeld  1,,,Verladen + PGI,,,17,21:00:00,21:00:00,21:05:00,21:15:00,00:05:00,00:10:00,21:20:00,00:05:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,,1000460709,,Duisburg 1,,,,,Gestrichen,,,,10:00:00,,,,00:00:00,00:00:00,,00:00:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,Nein,1000460714,120,Großbeeren 1,5E82372,3202624272 / 3202624273 / 3202624274,Erledigt,,Verladen + PGI,80,ok,36,11:00:00,08:05:00,09:15:00,10:00:00,01:10:00,00:45:00,10:05:00,02:00:00,
8,2024-02-19 00:00:00,2024-02-19 00:00:00,nein,1000460726,300,Mainz 1,7E13506,3202624275 / 3202624276 / 3202624277,Erledigt,,Verladen + PGI,80,ok,36,13:00:00,16:15:00,16:20:00,16:50:00,00:05:00,00:30:00,16:55:00,00:40:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9345,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,28,16:00:00,16:30:00,16:35:00,16:55:00,00:05:00,00:20:00,17:00:00,00:30:00,15:10 Ankunft LC Leerp abladen 
8,2024-02-20 00:00:00,2024-02-20 00:00:00,ja,,540,SUPER-DEPOT 2,BTST9352,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,30,17:00:00,16:50:00,17:05:00,17:30:00,00:15:00,00:25:00,17:35:00,00:45:00,"3 PAL standen bei ""S3"" seperiert, gibt aber leider keinen S3"
8,2024-02-20 00:00:00,2024-02-20 00:00:00,ja,,540,SUPER-DEPOT 3,BTST9360,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,26,18:00:00,17:50:00,17:55:00,18:15:00,00:05:00,00:20:00,18:25:00,00:35:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,nein,,540,SUPER-DEPOT 4,BTST9358,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,13,18:00:00,19:30:00,19:35:00,19:45:00,00:05:00,00:10:00,19:50:00,00:20:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,ja,,540,SUPER-DEPOT 5,BTST9342,Hannover 1,,,Verladen + PGI,,,24,20:00:00,19:50:00,19:55:00,20:15:00,00:05:00,00:20:00,20:20:00,00:30:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,ja,,540,SUPER-DEPOT 6,BTST9343,Hannover 2,,,Verladen + PGI,,,16,20:00:00,19:40:00,19:45:00,19:55:00,00:05:00,00:10:00,20:00:00,00:20:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,nein,,540,SUPER-DEPOT 7,BTST9341,Bielefeld  1,,,Verladen + PGI,,,23,21:00:00,20:10:00,20:20:00,20:30:00,00:10:00,00:10:00,20:35:00,00:25:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,nein,,540,SUPER-DEPOT 8,BTST9351,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,11,21:30:00,20:40:00,20:45:00,21:00:00,00:05:00,00:15:00,21:20:00,00:40:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,,1000460710,,Duisburg 2,,,,,Gestrichen,,,,10:00:00,,,,00:00:00,00:00:00,,00:00:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,Nein,1000460720,720,Hamburg 1,5E92541,3202664559 / 3202738420 / 3202738421,Erledigt,,Verladen + PGI,80,ok,38,11:00:00,08:39:00,08:55:00,09:30:00,00:16:00,00:35:00,09:45:00,00:19:00,
8,2024-02-20 00:00:00,2024-02-20 00:00:00,Nein,1000460723,240,Langenbach 1,7E13552,3202624278 / 3202624279 / 3202737150,Erledigt,,Verladen + PGI,80,ok,46,12:00:00,14:20:00,14:25:00,15:10:00,00:05:00,00:45:00,15:20:00,01:00:00,
8,2024-02-21 00:00:00,2024-02-21 00:00:00,ja,,600,SUPER-DEPOT 1,BTST9345,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,28,16:00:00,15:45:00,16:00:00,16:50:00,00:15:00,00:50:00,16:55:00,01:10:00,
8,2024-02-21 00:00:00,2024-02-21 00:00:00,nein,,600,SUPER-DEPOT 2,BTST9353,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,24,17:00:00,16:10:00,16:30:00,17:00:00,00:20:00,00:30:00,17:05:00,00:55:00,
8,2024-02-21 00:00:00,2024-02-21 00:00:00,ja,,600,SUPER-DEPOT 3,BTST9358,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,31,18:00:00,17:55:00,18:00:00,18:25:00,00:05:00,00:25:00,18:35:00,00:40:00,
8,2024-02-21 00:00:00,2024-02-21 00:00:00,nein,,600,SUPER-DEPOT 4,BTST9352,Hannover 1,,,Verladen + PGI,,,29,18:00:00,19:45:00,19:50:00,20:15:00,00:05:00,00:25:00,20:20:00,00:35:00,
