SapOrderNumber,ItemNumber,KVP,Outers,CorrespondingCartons,CorrespondingOuters,CorrespondingPackages,PackagesPerOuter,InternationalArticleNumberForOuter,MaterialNumber,ParentItemNumber,InternationalArticleNumberForMastercase,OuterPerMastercase,CorrespondingMastercases,CorrespondingPallets,MastercasePerPallet,VolumeInMTQ,MaterialGroup,MaterialType,TPDIndicator,OUT,VolInThKg,PlannedDate,IsReturnDelivery,IsDeleted
3202275495,000050,82.0,1400,56,0,0,10,4031300295298,10178602,,4031300295717,25,0,1,56,1.958,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275495,000060,99.0,840,42,0,0,6,4031300297803,10189159,,4031300298282,20,0,1,42,1.871,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275495,000070,101.6,840,42,0,0,8,4031300300800,10186909,,4031300300848,20,0,1,42,1.918,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275495,000080,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275495,000090,24.95,540,30,0,0,1,4031300283127,10186201,,4031300283226,18,0,1,30,1.781,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275495,000100,64.75,210,35,0,0,5,4031300300268,10186263,,4031300300275,6,0,1,35,1.805,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275495,000110,39.6,630,21,0,0,6,4031300284193,10185741,,4031300284360,30,21,0,23,0.9811871999999999,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275496,000010,107.0,1,0,1,0,10,4031300294970,10177123,,4031300295397,25,0,0,24,0.0015,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000020,49.2,2,0,2,0,6,4031300283745,10185701,,4031300284070,30,0,0,23,0.002938,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275496,000030,82.0,6,0,6,0,10,4031300295113,10177149,,4031300295533,25,0,0,42,0.006648,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000040,80.0,20,1,0,0,8,4031300297049,10179892,,4031300297438,20,1,0,42,0.030125,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000050,180.0,16,1,0,0,20,4031300297001,10179888,,4031300297391,16,1,0,30,0.042682000000000005,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000060,82.0,25,1,0,0,10,4031300295816,10186694,,4031300295953,25,1,0,42,0.029541,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000070,180.0,32,2,0,0,20,4031300296776,10187038,,4031300297162,16,2,0,30,0.08536400000000001,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000080,80.0,60,3,0,0,8,4031300296813,10186705,,4031300297209,20,3,0,42,0.090375,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000090,80.0,40,2,0,0,8,4031300296837,10186802,,4031300297223,20,2,0,42,0.06025,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000100,58.0,3,0,3,0,10,4031300298732,10178087,,4031300298855,50,0,0,21,0.00228384,ZFG510000,ZFER,Y,,,16.11.2023,False,False
3202275496,000110,58.0,3,0,3,0,10,4031300294819,10177872,,4031300294826,50,0,0,21,0.00237,ZFG510000,ZFER,Y,,,16.11.2023,False,False
3202275496,000120,58.0,3,0,3,0,10,4031300294857,10178123,,4031300294864,50,0,0,21,0.00237,ZFG510000,ZFER,Y,,,16.11.2023,False,False
3202275496,000130,58.0,3,0,3,0,10,4031300298756,10178388,,4031300298879,50,0,0,21,0.00228384,ZFG510000,ZFER,Y,,,16.11.2023,False,False
3202275496,000140,7.5,10,1,0,0,5,4031300094723,50063290,,4031300094747,10,1,0,20,0.006113,ZFG133000,ZHAW,Y,,,16.11.2023,False,False
3202275496,000150,24.95,18,1,0,0,1,4031300283165,10186194,,4031300283264,18,1,0,30,0.033100000000000004,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275496,000160,29.95,12,2,0,0,1,4031300283400,10186059,,4031300283516,6,2,0,42,0.054,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275496,000170,160.0,16,1,0,0,20,4031300297582,10186567,,4031300298060,16,1,0,30,0.042682000000000005,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000180,78.0,25,1,0,0,10,4031300296097,10186592,,4031300296271,25,1,0,42,0.029541,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275496,000190,7.5,10,1,0,0,5,4031300063279,50063261,,4031300063316,10,1,0,20,0.06720000000000001,ZFG133000,ZHAW,Y,,,16.11.2023,False,False
3202275496,000200,51.0,4,0,4,0,6,4031300283585,10185699,,4031300283912,30,0,0,23,0.005876,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275497,000010,80.0,8,0,8,0,8,4031300297049,10179892,,4031300297438,20,0,0,42,0.01128,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000020,82.0,5,0,5,0,10,4031300295854,10177129,,4031300295991,25,0,0,42,0.005665,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000030,49.2,6,0,6,0,6,4031300283783,10185733,,4031300284117,30,0,0,23,0.008814,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275497,000040,82.0,5,0,5,0,10,4031300295816,10186694,,4031300295953,25,0,0,42,0.005665,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000050,80.0,1,0,1,0,8,4031300297599,10179905,,4031300298077,20,0,0,42,0.00141,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000060,80.0,4,0,4,0,8,4031300297599,10186557,,4031300298077,20,0,0,42,0.00564,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000070,85.0,5,0,5,0,10,4031300295052,10177134,,4031300295472,25,0,0,42,0.005540000000000001,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000080,78.0,5,0,5,0,10,4031300295199,10178580,,4031300295618,25,0,0,42,0.005540000000000001,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000090,58.5,5,0,5,0,3,4031300297681,10189148,,4031300298169,25,0,0,49,0.00455,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000100,107.0,4,0,4,0,10,4031300294970,10177123,,4031300295397,25,0,0,24,0.006,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000110,39.6,4,0,4,0,6,4031300284193,10185741,,4031300284360,30,0,0,23,0.005876,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202275497,000120,96.0,2,0,2,0,8,4031300297957,10179951,,4031300298435,20,0,0,42,0.0030960000000000002,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275497,000130,96.0,2,0,2,0,8,4031300297902,10187140,,4031300298381,20,0,0,42,0.0030960000000000002,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202275498,000010,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,ZFG130000,ZFER,L,,,16.11.2023,False,False
3202276325,000010,78.0,25,1,0,0,10,4031300296097,10186592,,4031300296271,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202276325,000020,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,02.11.2023,False,False
3202276325,000030,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202276325,000040,78.0,25,1,0,0,10,4031300296134,10186598,,4031300296318,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202276325,000050,87.0,25,1,0,0,10,4031300295076,10177125,,4031300295496,25,1,0,36,0.0354,,,,,,02.11.2023,False,False
3202276325,000060,82.0,25,1,0,0,10,4031300295335,10178619,,4031300295755,25,1,0,56,0.027531,,,,,,02.11.2023,False,False
3202276325,000070,82.0,25,1,0,0,10,4031300295793,10177136,,4031300295939,25,1,0,60,0.023232,,,,,,02.11.2023,False,False
3202276325,000080,82.0,25,1,0,0,10,4031300296073,10177155,,4031300296257,25,1,0,42,0.02750205,,,,,,02.11.2023,False,False
3202276325,000090,108.0,16,1,0,0,12,4031300297575,10186224,,4031300298053,16,1,0,48,0.035397,,,,,,02.11.2023,False,False
3202276325,000100,108.0,16,1,0,0,12,4031300297735,10187106,,4031300298213,16,1,0,48,0.028530999999999997,,,,,,02.11.2023,False,False
3202276325,000110,99.0,20,1,0,0,6,4031300297650,10187573,,4031300298138,20,1,0,42,0.033852,,,,,,02.11.2023,False,False
3202276325,000120,105.0,20,1,0,0,6,4031300296974,10187881,,4031300297360,20,1,0,42,0.033852,,,,,,02.11.2023,False,False
3202276325,000130,104.0,20,1,0,0,8,4031300296851,10186786,,4031300297247,20,1,0,42,0.032149000000000004,,,,,,02.11.2023,False,False
3202276325,000140,80.0,20,1,0,0,8,4031300297087,10179850,,4031300297476,20,1,0,42,0.030125,,,,,,02.11.2023,False,False
3202276325,000150,108.0,16,1,0,0,12,4031300297889,10187080,,4031300298367,16,1,0,48,0.028530999999999997,,,,,,02.11.2023,False,False
3202276325,000160,82.0,25,1,0,0,10,4031300295311,10178603,,4031300295731,25,1,0,56,0.027531,,,,,,02.11.2023,False,False
3202276325,000170,58.5,25,1,0,0,3,4031300297681,10189148,,4031300298169,25,1,0,49,0.032149000000000004,,,,,,02.11.2023,False,False
3202276325,000180,58.5,25,1,0,0,3,4031300297834,10189149,,4031300298312,25,1,0,49,0.030125,,,,,,02.11.2023,False,False
3202276325,000190,60.0,25,1,0,0,3,4031300296929,10186803,,4031300297315,25,1,0,49,0.025373,,,,,,02.11.2023,False,False
3202276325,000200,78.0,25,1,0,0,10,4031300288450,10173199,,4031300288474,25,1,0,42,0.030865,,,,,,02.11.2023,False,False
3202276326,000010,29.0,150,6,0,0,10,4031300279939,10170724,,4031300279977,25,6,0,36,0.23679467999999998,,,,,,02.11.2023,False,False
3202276326,000020,29.0,50,2,0,0,10,4031300279953,10170734,,4031300279991,25,2,0,36,0.07893156,,,,,,02.11.2023,False,False
3202284452,000010,49.2,60,2,0,0,6,4031300283660,10185711,,4031300283998,30,2,0,23,0.0934464,,,,,,06.11.2023,False,False
3202284452,000020,85.0,18,1,0,0,10,4031300283622,10190456,,4031300283950,18,1,0,32,0.040142592,,,,,,06.11.2023,False,False
3202284452,000030,49.2,30,1,0,0,6,4031300283783,10185733,,4031300284117,30,1,0,23,0.0467232,,,,,,06.11.2023,False,False
3202284452,000040,24.95,36,2,0,0,1,4031300283165,10186194,,4031300283264,18,2,0,30,0.06620000000000001,,,,,,06.11.2023,False,False
3202284452,000050,51.0,30,1,0,0,6,4031300283585,10185699,,4031300283912,30,1,0,23,0.0467232,,,,,,06.11.2023,False,False
3202284452,000060,37.2,30,1,0,0,6,4031300284315,10185721,,4031300284483,30,1,0,23,0.0467232,,,,,,06.11.2023,False,False
3202284452,000070,39.6,60,2,0,0,6,4031300284193,10185741,,4031300284360,30,2,0,23,0.0934464,,,,,,06.11.2023,False,False
3202284452,000080,24.95,18,1,0,0,1,4031300283127,10186201,,4031300283226,18,1,0,30,0.033100000000000004,,,,,,06.11.2023,False,False
3202284452,000090,79.8,6,1,0,0,4,4031300300343,10186243,,4031300300404,6,1,0,35,0.033100000000000004,,,,,,06.11.2023,False,False
3202284452,000100,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,06.11.2023,False,False
3202284452,000110,49.2,30,1,0,0,6,4031300283745,10185701,,4031300284070,30,1,0,23,0.0467232,,,,,,06.11.2023,False,False
3202284452,000120,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,06.11.2023,False,False
3202284452,000130,39.95,60,6,0,0,1,4031300283196,10186211,,4031300283295,10,6,0,35,0.19860000000000003,,,,,,06.11.2023,False,False
3202284452,000140,79.8,6,1,0,0,4,4031300300541,10186180,,4031300300572,6,1,0,35,0.033100000000000004,,,,,,06.11.2023,False,False
3202284452,000150,7.5,230,23,0,0,5,4031300063279,50063261,,4031300063316,10,3,1,20,2.1116,,,,,,06.11.2023,False,False
3202284452,000160,7.5,210,21,0,0,5,4031300063286,50063231,,4031300063323,10,1,1,20,1.9771999999999998,,,,,,06.11.2023,False,False
3202284452,000170,7.5,210,21,0,0,5,4031300094723,50063290,,4031300094747,10,1,1,20,1.916113,,,,,,06.11.2023,False,False
3202284453,000010,29.0,150,6,0,0,10,4031300279939,10170724,,4031300279977,25,6,0,36,0.23679467999999998,,,,,,06.11.2023,False,False
3202284454,000010,80.0,140,7,0,0,8,4031300296837,10186802,,4031300297223,20,7,0,42,0.210875,,,,,,06.11.2023,False,False
3202284454,000020,180.0,16,1,0,0,20,4031300296776,10187038,,4031300297162,16,1,0,30,0.042682000000000005,,,,,,06.11.2023,False,False
3202284454,000030,180.0,16,1,0,0,20,4031300297001,10179888,,4031300297391,16,1,0,30,0.042682000000000005,,,,,,06.11.2023,False,False
3202284455,000010,39.6,5,0,5,0,6,4031300284230,10185739,,4031300284407,30,0,0,23,0.007345000000000001,,,,,,06.11.2023,False,False
3202284455,000020,82.0,25,1,0,0,10,4031300295311,10178603,,4031300295731,25,1,0,56,0.027531,,,,,,06.11.2023,False,False
3202284455,000030,37.2,7,0,7,0,6,4031300284278,10185680,,4031300284445,30,0,0,23,0.010283,,,,,,06.11.2023,False,False
3202284455,000040,80.0,40,2,0,0,8,4031300301869,10187672,,4031300301883,20,2,0,42,0.06025,,,,,,06.11.2023,False,False
3202284455,000050,39.6,10,0,10,0,6,4031300284193,10185741,,4031300284360,30,0,0,23,0.014690000000000002,,,,,,06.11.2023,False,False
3202284455,000060,80.0,840,42,0,0,8,4031300283851,10189155,,4031300283868,20,0,1,42,1.711,,,,,,06.11.2023,False,False
3202284456,000010,82.0,100,4,0,0,10,4031300295816,10186694,,4031300295953,25,4,0,42,0.118164,,,,,,06.11.2023,False,False
3202284456,000020,80.0,40,2,0,0,8,4031300301876,10187692,,4031300301890,20,2,0,42,0.06025,,,,,,06.11.2023,False,False
3202284456,000030,108.0,16,1,0,0,12,4031300296790,10186704,,4031300297186,16,1,0,48,0.028100000000000003,,,,,,06.11.2023,False,False
3202284456,000040,82.0,50,2,0,0,10,4031300295298,10178602,,4031300295717,25,2,0,56,0.052712,,,,,,06.11.2023,False,False
3202284456,000050,108.0,16,1,0,0,12,4031300297025,10179889,,4031300297414,16,1,0,48,0.028530999999999997,,,,,,06.11.2023,False,False
3202284456,000060,82.0,25,1,0,0,10,4031300295830,10177128,,4031300295977,25,1,0,42,0.029541,,,,,,06.11.2023,False,False
3202284456,000070,82.0,25,1,0,0,10,4031300295335,10178619,,4031300295755,25,1,0,56,0.027531,,,,,,06.11.2023,False,False
3202284456,000080,85.0,25,1,0,0,10,4031300294956,10177146,,4031300295373,25,1,0,42,0.029541,,,,,,06.11.2023,False,False
3202284456,000090,80.0,840,42,0,0,8,4031300296813,10186705,,4031300297209,20,0,1,42,1.711,,,,,,06.11.2023,False,False
3202284456,000100,96.0,40,2,0,0,8,4031300297780,10186615,,4031300298268,20,2,0,42,0.041125999999999996,,,,,,06.11.2023,False,False
3202284456,000110,80.0,40,2,0,0,8,4031300296950,10186805,,4031300297346,20,2,0,42,0.06025,,,,,,06.11.2023,False,False
3202284456,000120,99.0,20,1,0,0,6,4031300297650,10187573,,4031300298138,20,1,0,42,0.033852,,,,,,06.11.2023,False,False
3202284456,000130,99.0,20,1,0,0,6,4031300297803,10189159,,4031300298282,20,1,0,42,0.032149000000000004,,,,,,06.11.2023,False,False
3202284456,000140,108.0,16,1,0,0,12,4031300297940,10187107,,4031300298428,16,1,0,48,0.028530999999999997,,,,,,06.11.2023,False,False
3202284456,000150,80.0,40,2,0,0,8,4031300297087,10179850,,4031300297476,20,2,0,42,0.06025,,,,,,06.11.2023,False,False
3202284456,000160,80.0,220,11,0,0,8,4031300297049,10179892,,4031300297438,20,11,0,42,0.331375,,,,,,06.11.2023,False,False
3202284456,000170,96.0,20,1,0,0,8,4031300297902,10187140,,4031300298381,20,1,0,42,0.032149000000000004,,,,,,06.11.2023,False,False
3202284456,000180,96.0,20,1,0,0,8,4031300297957,10179951,,4031300298435,20,1,0,42,0.032149000000000004,,,,,,06.11.2023,False,False
3202284456,000190,58.5,75,3,0,0,3,4031300297681,10189148,,4031300298169,25,3,0,49,0.096447,,,,,,06.11.2023,False,False
3202284456,000200,58.5,25,1,0,0,3,4031300297834,10189149,,4031300298312,25,1,0,49,0.030125,,,,,,06.11.2023,False,False
3202284456,000210,60.0,25,1,0,0,3,4031300296929,10186803,,4031300297315,25,1,0,49,0.025373,,,,,,06.11.2023,False,False
3202284456,000220,87.0,20,1,0,0,6,4031300296547,10186912,,4031300296707,20,1,0,42,0.032149000000000004,,,,,,06.11.2023,False,False
3202372589,000010,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,06.11.2023,False,False
3202388065,000010,80.0,60,3,0,0,8,4031300283851,10189155,,4031300283868,20,3,0,42,0.090375,ZFG100000,ZFER,L,,,16.11.2023,False,False
3202394075,000010,50.0,4,0,4,0,10,4031300254684,10100815,,4031300254721,50,0,0,21,0.00316,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000020,55.0,4,0,4,0,10,4031300271261,10160017,,4031300271520,50,0,0,21,0.00316,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000030,50.0,3,0,3,0,10,4031300254813,10100967,,4031300254851,50,0,0,21,0.00237,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000040,55.0,2,0,2,0,10,4031300278246,10160752,,4031300278253,50,0,0,21,0.00158,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000050,55.0,2,0,2,0,10,4031300271308,10134087,,4031300271568,50,0,0,21,0.00158,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000060,55.0,2,0,2,0,10,4031300271421,10158076,,4031300271681,50,0,0,21,0.00151632,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000070,55.0,1,0,1,0,10,4031300271186,10160689,,4031300271445,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000080,55.0,1,0,1,0,10,4031300276891,10164756,,4031300277027,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000090,58.0,1,0,1,0,10,4031300276877,10176734,,4031300277003,50,0,0,21,0.00075816,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000100,50.0,1,0,1,0,10,4031300254806,10101002,,4031300254844,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394075,000110,55.0,1,0,1,0,10,4031300271285,10160005,,4031300271544,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000010,58.0,4,0,4,0,10,4031300276907,10176720,,4031300277034,50,0,0,21,0.00303264,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000020,58.0,4,0,4,0,10,4031300276884,10176737,,4031300277010,50,0,0,21,0.00303264,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000030,58.0,5,0,5,0,10,4031300276815,10176700,,4031300276945,50,0,0,21,0.0037907999999999996,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000040,58.0,4,0,4,0,10,4031300276822,10177363,,4031300276952,50,0,0,21,0.00316,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000050,55.0,4,0,4,0,10,4031300278246,10166790,,4031300278253,50,0,0,21,0.00316,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000060,58.0,4,0,4,0,10,4031300276808,10176832,,4031300276938,50,0,0,21,0.00303264,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000070,58.0,3,0,3,0,10,4031300276792,10176833,,4031300276921,50,0,0,21,0.00227448,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000080,58.0,3,0,3,0,10,4031300276846,10169749,,4031300276976,50,0,0,21,0.002283,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000090,58.0,2,0,2,0,10,4031300276877,10176734,,4031300277003,50,0,0,21,0.00151632,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000100,55.0,1,0,1,0,10,4031300271186,10160689,,4031300271445,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202394076,000110,58.0,1,0,1,0,10,4031300276785,10166803,,4031300276914,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,10.11.2023,True,False
3202412321,000010,80.0,20,1,0,0,8,4031300297049,10179892,,4031300297438,20,1,0,42,0.030125,,,,,,13.11.2023,False,False
3202412321,000020,160.0,16,1,0,0,20,4031300297742,10187087,,4031300298220,16,1,0,30,0.042682000000000005,,,,,,13.11.2023,False,False
3202412321,000030,80.0,240,12,0,0,8,4031300296837,10186802,,4031300297223,20,12,0,42,0.3615,,,,,,13.11.2023,False,False
3202412321,000040,80.0,280,14,0,0,8,4031300283851,10189155,,4031300283868,20,14,0,42,0.42175,,,,,,13.11.2023,False,False
3202412321,000050,180.0,32,2,0,0,20,4031300296776,10187038,,4031300297162,16,2,0,30,0.08536400000000001,,,,,,13.11.2023,False,False
3202412321,000060,180.0,64,4,0,0,20,4031300297001,10179888,,4031300297391,16,4,0,30,0.17072800000000002,,,,,,13.11.2023,False,False
3202412322,000010,49.2,30,1,0,0,6,4031300283783,10185733,,4031300284117,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202412322,000020,39.6,30,1,0,0,6,4031300284193,10185741,,4031300284360,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202412322,000030,79.8,18,3,0,0,4,4031300282786,10186200,,4031300283066,6,3,0,35,0.09930000000000001,,,,,,13.11.2023,False,False
3202412322,000040,64.75,12,2,0,0,5,4031300300268,10186263,,4031300300275,6,2,0,35,0.06620000000000001,,,,,,13.11.2023,False,False
3202412322,000050,79.8,6,1,0,0,4,4031300300473,10186199,,4031300300480,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202412322,000060,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202412322,000070,39.95,20,2,0,0,1,4031300283196,10186211,,4031300283295,10,2,0,35,0.06620000000000001,,,,,,13.11.2023,False,False
3202412322,000080,49.95,40,10,0,0,1,4031300301906,10188936,,4031300301913,4,10,0,40,0.3,,,,,,13.11.2023,False,False
3202412322,000090,79.8,18,3,0,0,4,4031300300541,10186180,,4031300300572,6,3,0,35,0.09930000000000001,,,,,,13.11.2023,False,False
3202412322,000100,7.5,20,2,0,0,5,4031300063279,50063261,,4031300063316,10,2,0,20,0.13440000000000002,,,,,,13.11.2023,False,False
3202412322,000110,7.5,10,1,0,0,5,4031300063286,50063231,,4031300063323,10,1,0,20,0.06720000000000001,,,,,,13.11.2023,False,False
3202412322,000120,7.5,10,1,0,0,5,4031300094723,50063290,,4031300094747,10,1,0,20,0.006113,,,,,,13.11.2023,False,False
3202412323,000010,82.0,25,1,0,0,10,4031300295113,10177149,,4031300295533,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202412323,000020,80.0,20,1,0,0,8,4031300301876,10187692,,4031300301890,20,1,0,42,0.030125,,,,,,13.11.2023,False,False
3202412323,000030,82.0,25,1,0,0,10,4031300295854,10177129,,4031300295991,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202412323,000040,78.0,25,1,0,0,10,4031300296097,10186592,,4031300296271,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202412323,000050,82.0,75,3,0,0,10,4031300295298,10178602,,4031300295717,25,3,0,56,0.07906800000000001,,,,,,13.11.2023,False,False
3202412323,000060,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202412323,000070,107.0,25,1,0,0,10,4031300294970,10177123,,4031300295397,25,1,0,24,0.0392,,,,,,13.11.2023,False,False
3202412323,000080,82.0,25,1,0,0,10,4031300295335,10178619,,4031300295755,25,1,0,56,0.027531,,,,,,13.11.2023,False,False
3202412323,000090,85.0,25,1,0,0,10,4031300295151,10177126,,4031300295571,25,1,0,36,0.0354,,,,,,13.11.2023,False,False
3202412323,000100,108.0,16,1,0,0,12,4031300297575,10186224,,4031300298053,16,1,0,48,0.035397,,,,,,13.11.2023,False,False
3202412323,000110,108.0,16,1,0,0,12,4031300296936,10187046,,4031300297322,16,1,0,48,0.028530999999999997,,,,,,13.11.2023,False,False
3202412323,000120,105.0,20,1,0,0,6,4031300296875,10187858,,4031300297261,20,1,0,42,0.033852,,,,,,13.11.2023,False,False
3202412323,000130,99.0,20,1,0,0,6,4031300297803,10189159,,4031300298282,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202412323,000140,105.0,20,1,0,0,6,4031300296974,10187881,,4031300297360,20,1,0,42,0.033852,,,,,,13.11.2023,False,False
3202412323,000150,80.0,20,1,0,0,8,4031300297049,10179892,,4031300297438,20,1,0,42,0.030125,,,,,,13.11.2023,False,False
3202412323,000160,96.0,20,1,0,0,8,4031300297902,10187140,,4031300298381,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202412323,000170,82.0,25,1,0,0,10,4031300295311,10178603,,4031300295731,25,1,0,56,0.027531,,,,,,13.11.2023,False,False
3202412323,000180,58.5,50,2,0,0,3,4031300297681,10189148,,4031300298169,25,2,0,49,0.06429800000000001,,,,,,13.11.2023,False,False
3202412323,000190,58.5,25,1,0,0,3,4031300297834,10189149,,4031300298312,25,1,0,49,0.030125,,,,,,13.11.2023,False,False
